hhid,sampletype,tacoma_addon,traveldate,dayofweek,hhnumtrips,vehicle_count,hhsize,numadults,numchildren,numworkers,lifecycle,hh_income_detailed,hh_income_followup,hh_income_broad,sample_segname,h_cnty,h_city,h_zip,address_use_flag,panel_moveinspect,h_segname,h_county_name,h_district_name,h_rgc_name,h_school_district_name,h_uv_name,h_uv_group,h_tract,h_bg,h_puma10,res_months,res_dur,rent_own,res_type,res_factors_hhchange,res_factors_afford,res_factors_school,res_factors_walk,res_factors_space,res_factors_closefam,res_factors_transit,res_factors_hwy,res_factors_30min,prev_rent_own,prev_res_type,prev_home_wa,prev_home_loc_cnty,prev_home_loc_city,prev_home_loc_zip,prev_home_loc_st,prev_home_loc_x,hh_info_dur,incentive_type,incentive_amt,user_ismobiledevice,foreign_language,expwt_h1415
15100295,1,0,5/5/2015,Tuesday,6,1,2,2,0,2,8,98,98,98,REG_MI,4,EVERETT,98201,2015reported,,REG_MI,Snohomish,Everett-Lynwood-Edmonds, ,Everett School District,,,53061040300,530610403001,11703,1,5,2,1,3,4,3,4,4,3,4,2,4,,,,,,,,,8,1,10,FALSE,0,5320.903672
15100296,1,0,5/5/2015,Tuesday,28,2,4,2,2,1,2,8,,5,REG_HI,1,ISSAQUAH,98029,2015reported,,REG_HI,King,East Side, ,Issaquah School District,,,53033032212,530330322121,11609,1,1,2,4,1,4,5,5,3,3,3,3,5,2,1,2,8,VIENNA,22180,VA,0,10,1,20,FALSE,0,2907.632224
15100297,1,0,5/5/2015,Tuesday,18,2,2,2,0,1,7,4,,2,OS_LI,3,TACOMA,98408,2015reported,,OS_LI,Pierce,Tacoma, ,Tacoma Public Schools,,,53053063200,530530632005,11504,1,6,1,1,3,4,3,5,4,3,5,5,5,,,,,,,,,12,1,10,FALSE,0,210.991151
15100298,1,0,5/5/2015,Tuesday,3,0,1,1,0,0,5,1,,1,OS_MI,1,SEATTLE,98116,2015sampleprovider,,OS_MI,King,West-South Seattle, ,Seattle School District,,,53033010500,530330105004,11605,1,4,2,5,5,5,1,5,3,1,5,1,1,2,1,1,1,SEATTLE,98101,WA,,12,2,20,FALSE,0,1217.895674
15100299,1,0,5/5/2015,Tuesday,12,2,3,2,1,2,2,9,,5,REG_HI,1,SNOQUALMIE,98065,2015sampleprovider,,REG_HI,King,East Side, ,Snoqualmie Valley School District,,,53033032602,530330326023,11616,1,3,1,1,4,5,5,5,5,2,4,5,5,1,1,2,8,OLATHE,66051,KS,0,9,1,10,TRUE,0,619.2390572
15100300,1,0,5/5/2015,Tuesday,15,2,2,2,0,0,8,7,,5,REG_HI,1,SEATTLE,98116,2015reported,,REG_HI,King,West-South Seattle, ,Seattle School District,,,53033009701,530330097014,11605,1,7,1,1,1,5,2,4,5,1,4,1,4,,,,,,,,,13,1,10,FALSE,0,182.037555
15100301,1,0,5/5/2015,Tuesday,16,1,2,2,0,2,6,2,,1,OS_LI,1,SEATTLE,98105,2015reported,,OS_LI,King,North Seattle-Shoreline,Seattle University Community,Seattle School District,University Campus,4,53033005200,530330052002,11602,1,2,2,8,4,5,1,5,4,4,4,3,5,2,1,1,1,SEATTLE,98125,WA,,13,2,20,FALSE,0,946.0731482
15100302,1,0,5/5/2015,Tuesday,14,1,3,2,1,2,1,5,,3,OS_MI,1,SEATTLE,98122,2015reported,,OS_MI,King,Seattle CBD, ,Seattle School District,Madison-Miller,14,53033007900,530330079001,11604,1,4,2,1,5,4,4,5,5,2,5,4,5,2,5,1,1,SEATTLE,98102,WA,,11,1,10,FALSE,0,1746.456178
15100303,1,0,5/6/2015,Wednesday,21,2,4,2,2,1,2,7,,5,REG_HI,1,SAMMAMISH,98075,2015reported,,REG_HI,King,East Side, ,Issaquah School District,,,53033032215,530330322151,11609,1,6,1,1,3,4,5,4,3,4,2,2,5,,,,,,,,,7,1,20,TRUE,0,969.8347275
15100304,1,0,5/6/2015,Wednesday,12,2,3,2,1,1,2,98,3,3,REG_MI,2,BREMERTON,98312,2015reported,,REG_MI,Kitsap,Kitsap, ,Bremerton School District,,,53035081100,530350811002,11802,1,4,1,1,5,5,5,5,5,4,3,3,5,1,5,1,2,BREMERTON,98337,WA,,15,1,10,FALSE,0,2922.488262
15100305,1,0,5/6/2015,Wednesday,23,0,3,2,1,1,2,2,,1,OS_LI,3,TACOMA,98418,2015reported,,OS_LI,Pierce,Tacoma, ,Tacoma Public Schools,,,53053061800,530530618001,11501,1,3,1,1,1,5,5,5,2,2,5,1,5,2,5,1,1,AUBURN,98002,WA,,10,2,20,FALSE,0,603.1408461
15100306,1,0,5/6/2015,Wednesday,6,1,2,2,0,2,6,98,98,98,REG_MI,1,FEDERAL WAY,98003,2015sampleprovider,,REG_MI,King,Renton-FedWay-Kent, ,Federal Way School District,,,53033030313,530330303132,11612,1,2,2,5,3,5,3,4,4,4,5,4,3,2,5,1,1,SEATTLE,98122,WA,,12,2,10,FALSE,0,2596.426733
15100307,1,0,5/6/2015,Wednesday,4,4,2,2,0,2,7,7,,5,REG_MI,1,SEATTLE,98168,2015reported,,OS_LI,King,West-South Seattle, ,Highline School District,,,53033026801,530330268012,11611,1,6,1,1,4,3,5,1,4,3,1,5,5,,,,,,,,,12,1,10,FALSE,0,964.519458
15100308,1,0,5/6/2015,Wednesday,9,1,1,1,0,1,4,4,,2,OS_MI,1,SEATTLE,98109,2015reported,,OS_MI,King,Seattle CBD,Seattle South Lake Union,Seattle School District,South Lake Union,9,53033007300,530330073001,11603,1,5,2,5,3,1,3,1,3,1,2,2,3,,,,,,,,,5,1,10,FALSE,0,520.9869862
15100309,1,0,5/6/2015,Wednesday,2,2,2,2,0,2,7,98,98,98,OS_MI,1,SEATTLE,98109,2015reported,,OS_MI,King,Seattle CBD, ,Seattle School District,,,53033006700,530330067001,11603,1,1,2,5,5,4,1,5,5,5,5,5,5,5,5,1,1,SEATTLE,98104,WA,,10,2,10,FALSE,0,776.3617696
15100310,1,0,5/6/2015,Wednesday,4,0,1,1,0,1,4,4,,2,OS_LI,1,SEATTLE,98101,2015reported,,OS_LI,King,Seattle CBD,Seattle Downtown,Seattle School District,First Hill,11,53033008200,530330082001,11603,1,6,2,5,1,5,1,4,5,2,5,1,4,,,,,,,,,4,2,10,FALSE,0,680.1434538
15100311,1,0,5/6/2015,Wednesday,10,3,2,2,0,1,7,6,,4,OS_LI,1,RENTON,98057,2015reported,,OS_LI,King,Renton-FedWay-Kent, ,Renton School District,,,53033025301,530330253013,11610,1,6,1,1,5,4,1,5,1,1,1,5,5,,,,,,,,,11,1,10,FALSE,0,368.0659401
15100312,1,0,5/6/2015,Wednesday,25,2,3,3,0,1,7,10,,5,REG_HI,1,SEATTLE,98115,2015reported,,REG_HI,King,North Seattle-Shoreline, ,Seattle School District,,,53033004200,530330042004,11602,1,7,1,1,1,5,5,5,5,1,5,5,4,,,,,,,,,7,2,10,FALSE,0,312.5716945
15100313,1,0,5/6/2015,Wednesday,10,1,1,1,0,0,5,7,,5,OS_HI,1,SEATTLE,98112,2015reported,,OS_HI,King,Seattle CBD, ,Seattle School District,,,53033006100,530330061002,11603,1,7,1,1,3,5,3,5,4,5,1,4,5,,,,,,,,,7,2,10,FALSE,0,60.76961658
15100314,1,0,5/6/2015,Wednesday,11,2,2,2,0,0,7,6,,4,OS_MI,1,SEATAC,98188,2015reported,,OS_LI,King,Renton-FedWay-Kent,SeaTac,Highline School District,,,53033028802,530330288024,11611,1,7,1,1,5,5,2,2,5,5,2,5,5,,,,,,,,,14,1,10,FALSE,0,150.9379948
15100315,1,0,5/6/2015,Wednesday,3,2,2,2,0,1,7,7,,5,REG_HI,4,LAKE STEVENS,98258,2015reported,,REG_HI,Snohomish,Suburban Snohomish, ,Snohomish School District,,,53061052606,530610526062,11705,1,6,1,1,1,5,1,2,5,5,2,4,1,,,,,,,,,11,1,10,FALSE,0,1480.231263
15100316,1,0,5/6/2015,Wednesday,21,2,4,2,2,1,1,7,,5,REG_MI,1,SEATTLE,98117,2015reported,,REG_MI,King,North Seattle-Shoreline, ,Seattle School District,,,53033001702,530330017022,11601,1,6,1,1,1,5,1,5,5,4,5,4,3,,,,,,,,,7,1,20,FALSE,0,386.3026035
15100317,1,0,5/6/2015,Wednesday,6,1,1,1,0,0,5,4,,2,REG_MI,3,TACOMA,98498,2015reported,,REG_MI,Pierce,South Pierce, ,Steilacoom Historical School District,,,53053072112,530530721122,11503,1,7,1,1,2,4,2,4,4,2,2,2,4,,,,,,,,,42286,2,10,FALSE,0,892.3255008
15100318,1,0,5/6/2015,Wednesday,2,2,1,1,0,1,4,7,,5,REG_MI,2,BAINBRIDGE ISLAND,98110,2015sampleprovider,,REG_MI,Kitsap,Kitsap, ,Bainbridge Island School District,,,53035091000,530350910003,11801,1,6,1,1,1,4,5,4,4,5,4,1,2,,,,,,,,,9,1,10,FALSE,0,1141.665516
15100319,1,0,5/6/2015,Wednesday,2,2,1,1,0,0,5,5,,3,REG_MI,1,MERCER ISLAND,98040,2015reported,,REG_MI,King,East Side, ,Mercer Island School District,,,53033024300,530330243004,11609,1,7,1,5,1,5,1,5,5,5,1,5,1,,,,,,,,,8,2,10,FALSE,0,900.1821138
15100320,1,0,5/6/2015,Wednesday,5,2,2,2,0,1,8,7,,5,OS_HI,2,BAINBRIDGE ISLAND,98110,2015reported,,OS_HI,Kitsap,Kitsap, ,Bainbridge Island School District,,,53035090800,530350908003,11801,2,7,1,1,1,4,5,4,4,4,1,1,2,,,,,,,,,10,1,10,FALSE,0,345.4500471
15100321,1,0,5/6/2015,Wednesday,6,2,6,3,3,1,2,2,,1,OS_LI,1,KENT,98030,2015reported,,OS_LI,King,Renton-FedWay-Kent, ,Kent School District,,,53033029700,530330297001,11613,1,7,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,16,1,10,FALSE,0,1831.169092
15100322,1,0,5/6/2015,Wednesday,14,2,4,2,2,1,2,5,,3,REG_MI,2,PORT ORCHARD,98366,2015sampleprovider,,REG_MI,Kitsap,Kitsap, ,South Kitsap School District,,,53035092500,530350925002,11802,1,5,1,2,3,4,3,3,3,4,3,3,3,,,,,,,,,10,2,10,FALSE,0,659.8071747
15100323,1,0,5/6/2015,Wednesday,6,2,1,1,0,1,4,7,,5,REG_MI,1,RENTON,98058,2015reported,,REG_MI,King,Renton-FedWay-Kent, ,Renton School District,,,53033025804,530330258043,11610,1,6,1,1,3,4,2,4,5,5,2,5,5,,,,,,,,,8,2,10,FALSE,0,852.7012696
15100324,1,0,5/6/2015,Wednesday,14,2,2,2,0,0,8,6,,4,OS_LI,3,TACOMA,98465,2015reported,,OS_LI,Pierce,Tacoma, ,Tacoma Public Schools,,,53053061002,530530610023,11502,1,7,1,1,1,1,4,1,1,1,1,1,1,,,,,,,,,9,2,10,FALSE,0,277.8930347
15100325,1,0,5/6/2015,Wednesday,9,3,2,2,0,2,8,5,,3,REG_HI,3,PUYALLUP,98372,2015sampleprovider,,REG_HI,Pierce,South Pierce, ,Puyallup School District,,,53053071210,530530712103,11506,1,7,1,1,4,5,4,4,5,4,1,4,4,,,,,,,,,15,1,10,FALSE,0,2927.515725
15100326,1,0,5/6/2015,Wednesday,5,1,1,1,0,1,3,3,,2,OS_MI,1,SEATTLE,98107,2015reported,,OS_MI,King,North Seattle-Shoreline, ,Seattle School District,Ballard,6,53033004700,530330047003,11601,1,3,2,4,3,4,1,5,5,4,5,2,4,4,1,1,1,FEDERAL WAY,98023,WA,,14,1,10,FALSE,0,983.7430664
15100327,1,0,5/6/2015,Wednesday,2,1,1,1,0,1,3,98,98,98,OS_MI,1,REDMOND,98052,2015reported,,OS_MI,King,East Side,Redmond Downtown,Lake Washington School District,,,53033032309,530330323092,11607,3,1,2,5,3,3,1,5,3,3,3,3,5,3,5,1,1,REDMOND,98052,WA,,6,2,10,FALSE,0,3361.772549
15100328,1,0,5/6/2015,Wednesday,7,2,2,2,0,1,7,4,,2,OS_LI,4,EVERETT,98208,2015reported,,OS_LI,Snohomish,Everett-Lynwood-Edmonds, ,Everett School District,,,53061041806,530610418066,11703,1,3,2,5,3,4,1,4,4,4,2,4,5,2,5,2,8,SAN ANTONIO,78230,TX,0,9,2,10,FALSE,0,919.9005527
15100329,1,0,5/6/2015,Wednesday,18,2,4,2,2,2,1,7,,5,OS_LI,1,KENT,98030,2015reported,,OS_LI,King,Renton-FedWay-Kent, ,Kent School District,,,53033029700,530330297005,11613,1,5,1,1,3,5,4,4,5,3,1,5,5,,,,,,,,,10,2,10,FALSE,0,3205.554782
15100330,1,0,5/6/2015,Wednesday,29,2,4,2,2,1,2,6,,4,REG_HI,4,MUKILTEO,98275,2015sampleprovider,,REG_HI,Snohomish,Everett-Lynwood-Edmonds, ,Mukilteo School District,,,53061042001,530610420014,11702,1,6,1,1,5,5,5,5,5,4,4,4,5,,,,,,,,,17,2,10,FALSE,0,1966.444974
15100331,1,0,5/6/2015,Wednesday,11,2,2,2,0,0,8,7,,5,OS_MI,1,BOTHELL,98011,2015reported,,OS_MI,King,East Side, ,Northshore School District,,,53033022001,530330220012,11606,1,7,1,1,3,4,5,5,3,3,3,3,3,,,,,,,,,15,1,10,FALSE,0,257.2648227
15100332,1,0,5/6/2015,Wednesday,12,2,2,2,0,2,7,6,,4,REG_MI,1,RENTON,98055,2015reported,,REG_MI,King,Renton-FedWay-Kent, ,Renton School District,,,53033025701,530330257014,11610,1,6,1,1,1,5,5,5,4,5,3,5,5,,,,,,,,,11,1,10,FALSE,0,242.9522567
15100333,1,0,5/6/2015,Wednesday,12,1,1,1,0,0,4,98,1,1,OS_LI,1,SEATTLE,98119,2015sampleprovider,,OS_LI,King,Seattle CBD, ,Seattle School District,,,53033007000,530330070006,11603,1,6,2,5,3,5,3,5,3,4,5,3,5,,,,,,,,,23,1,20,FALSE,0,238.1991718
15100334,1,0,5/6/2015,Wednesday,2,1,1,1,0,1,5,98,98,98,OS_HI,2,BAINBRIDGE ISLAND,98110,2015reported,,OS_HI,Kitsap,Kitsap, ,Bainbridge Island School District,,,53035090900,530350909002,11801,1,7,1,1,1,1,1,3,3,4,1,3,3,,,,,,,,,8,1,10,FALSE,0,330.8822295
15100335,1,0,5/6/2015,Wednesday,3,1,1,1,0,1,4,5,,3,REG_HI,2,PORT ORCHARD,98367,2015reported,,REG_HI,Kitsap,Kitsap, ,South Kitsap School District,,,53035092802,530350928021,11802,1,6,1,1,3,5,3,3,2,4,4,4,4,,,,,,,,,11,1,10,TRUE,0,1298.852035
15100336,1,0,5/6/2015,Wednesday,4,0,1,1,0,1,4,2,,1,OS_MI,1,SEATTLE,98119,2015reported,,OS_MI,King,Seattle CBD,Seattle Uptown,Seattle School District,Uptown,8,53033007100,530330071001,11603,2,4,2,5,3,4,1,5,3,3,5,3,5,2,5,1,1,SEATTLE,98119,WA,,9,1,20,FALSE,0,706.4732508
